Data,Saida_Estimada,Saida,Erro
2020-03-22,2,2,0
2020-03-23,2,2,0
2020-03-24,2,2,0
2020-03-25,2,8,6
2020-03-26,8,8,0
2020-03-27,8,10,2
2020-03-28,10,12,2
2020-03-29,12,16,4
2020-03-30,16,16,0
2020-03-31,16,16,0
2020-04-01,16,22,6
2020-04-02,22,26,4
2020-04-03,27,30,3
2020-04-04,31,37,6
2020-04-05,38,42,4
2020-04-06,43,42,-1
2020-04-07,43,42,-1
2020-04-08,43,49,6
2020-04-09,51,52,1
2020-04-10,54,63,9
2020-04-11,65,75,10
2020-04-12,78,79,1
2020-04-13,82,83,1
2020-04-14,86,113,27
2020-04-15,117,114,-3
2020-04-16,119,142,23
2020-04-17,148,164,16
2020-04-18,171,201,30
2020-04-19,209,222,13
2020-04-20,231,244,13
2020-04-21,254,247,-7
2020-04-22,257,280,23
2020-04-23,292,297,5
2020-04-24,310,304,-6
2020-04-25,317,345,28
2020-04-26,360,401,41
2020-04-27,418,407,-11
2020-04-28,424,425,1
2020-04-29,443,452,9
2020-04-30,471,519,48
2020-05-01,541,602,61
2020-05-02,628,668,40
2020-05-03,697,740,43
2020-05-04,772,806,34
2020-05-05,841,869,28
2020-05-06,907,932,25
2020-05-07,973,1020,47
2020-05-08,1065,1124,59
2020-05-09,1173,1202,29
2020-05-10,1255,1290,35
2020-05-11,1346,1295,-51
2020-05-12,1352,1328,-24
2020-05-13,1386,1411,25
2020-05-14,1473,1500,27
2020-05-15,1566,1589,23
2020-05-16,1659,1706,47
2020-05-17,1781,1791,10
2020-05-18,1870,1876,6
2020-05-19,1958,1985,27
2020-05-20,2072,2067,-5
2020-05-21,2158,2146,-12
2020-05-22,2240,2306,66
2020-05-23,2407,2374,-33
2020-05-24,2478,2439,-39
2020-05-25,2546,2514,-32
2020-05-26,2624,2583,-41
2020-05-27,2697,2682,-15
2020-05-28,2800,2959,159
2020-05-29,3089,3098,9
2020-05-30,3234,3299,65
2020-05-31,3444,3474,30
2020-06-01,3627,3692,65
2020-06-02,3806.62,3850,43.3834
